antecedents,consequents,support,confidence,lift
城市_城市=常德,行业_行业=其他,0.0246915102131384,0.8933987511150758,1.087666587963832
行业_行业=IT/互联网,岗位层级_岗位层级=中级技术岗,0.024716164741558907,0.7074805928016938,1.0867550306507519
"平台_平台=智联招聘, 行业_行业=IT/互联网",岗位层级_岗位层级=中级技术岗,0.024716164741558907,0.7074805928016938,1.0867550306507519
行业_行业=IT/互联网,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.024716164741558907,0.7074805928016938,1.0867550306507519
"城市_城市=长沙, 平台_平台=智联招聘, 薪资_薪资=中薪","岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.07947387236350636,0.586944646758922,1.08325833120377
"城市_城市=长沙, 薪资_薪资=中薪","岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.07947387236350636,0.586944646758922,1.08325833120377
"城市_城市=长沙, 薪资_薪资=中薪","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 行业_行业=其他",0.07947387236350636,0.586944646758922,1.08325833120377
"城市_城市=长沙, 薪资_薪资=低薪, 行业_行业=其他","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.0640894466291096,0.7038992688870838,1.0812537888920493
"城市_城市=长沙, 平台_平台=智联招聘, 薪资_薪资=低薪, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.0640894466291096,0.7038992688870838,1.0812537888920493
"城市_城市=长沙, 薪资_薪资=低薪, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.0640894466291096,0.7038992688870838,1.0812537888920493
城市_城市=天津,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.0642250465354224,0.70329373650108,1.0803236356505226
"城市_城市=天津, 平台_平台=智联招聘, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.0642250465354224,0.70329373650108,1.0803236356505226
"城市_城市=天津, 平台_平台=智联招聘",岗位层级_岗位层级=中级技术岗,0.0642250465354224,0.70329373650108,1.0803236356505226
"城市_城市=天津, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.0642250465354224,0.70329373650108,1.0803236356505226
"城市_城市=天津, 行业_行业=其他","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.0642250465354224,0.70329373650108,1.0803236356505226
城市_城市=天津,岗位层级_岗位层级=中级技术岗,0.0642250465354224,0.70329373650108,1.0803236356505226
薪资_薪资=中薪,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.20007149813241948,0.6999913741050634,1.0752509043510101
薪资_薪资=中薪,岗位层级_岗位层级=中级技术岗,0.20007149813241948,0.6999913741050634,1.0752509043510101
"平台_平台=智联招聘, 薪资_薪资=中薪",岗位层级_岗位层级=中级技术岗,0.20007149813241948,0.6999913741050634,1.0752509043510101
"岗位层级_岗位层级=中级技术岗, 薪资_薪资=高薪, 行业_行业=其他","城市_城市=长沙, 平台_平台=智联招聘",0.07724263754145043,0.5543170559094126,1.0733971615684965
"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 薪资_薪资=高薪, 行业_行业=其他",城市_城市=长沙,0.07724263754145043,0.5543170559094126,1.0733971615684965
"岗位层级_岗位层级=中级技术岗, 薪资_薪资=高薪, 行业_行业=其他",城市_城市=长沙,0.07724263754145043,0.5543170559094126,1.0733971615684965
"岗位层级_岗位层级=中级技术岗, 薪资_薪资=低薪",行业_行业=其他,0.15087338666929648,0.8803769241835707,1.0718131898591583
"岗位层级_岗位层级=中级技术岗, 薪资_薪资=低薪","平台_平台=智联招聘, 行业_行业=其他",0.15087338666929648,0.8803769241835707,1.0718131898591583
"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 薪资_薪资=低薪",行业_行业=其他,0.15087338666929648,0.8803769241835707,1.0718131898591583
"城市_城市=长沙, 薪资_薪资=低薪",岗位层级_岗位层级=中级技术岗,0.07731660112671195,0.6958837235104849,1.0689411765743995
"城市_城市=长沙, 薪资_薪资=低薪","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.07731660112671195,0.6958837235104849,1.0689411765743995
"城市_城市=长沙, 平台_平台=智联招聘, 薪资_薪资=低薪",岗位层级_岗位层级=中级技术岗,0.07731660112671195,0.6958837235104849,1.0689411765743995
"城市_城市=衡阳, 岗位层级_岗位层级=中级技术岗",行业_行业=其他,0.021511076046892914,0.8777665995975855,1.0686352552220515
"城市_城市=衡阳, 岗位层级_岗位层级=中级技术岗","平台_平台=智联招聘, 行业_行业=其他",0.021511076046892914,0.8777665995975855,1.0686352552220515
"城市_城市=衡阳, 岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",行业_行业=其他,0.021511076046892914,0.8777665995975855,1.0686352552220515
"城市_城市=长沙, 薪资_薪资=低薪","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 行业_行业=其他",0.0640894466291096,0.5768334627759903,1.0645972456170338
"城市_城市=长沙, 平台_平台=智联招聘, 薪资_薪资=低薪","岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.0640894466291096,0.5768334627759903,1.0645972456170338
"城市_城市=长沙, 薪资_薪资=低薪","岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.0640894466291096,0.5768334627759903,1.0645972456170338
"平台_平台=智联招聘, 薪资_薪资=低薪",行业_行业=其他,0.23478507414849423,0.8742712875831994,1.0643798943456104
薪资_薪资=低薪,行业_行业=其他,0.23478507414849423,0.8742712875831994,1.0643798943456104
薪资_薪资=低薪,"平台_平台=智联招聘, 行业_行业=其他",0.23478507414849423,0.8742712875831994,1.0643798943456104
薪资_薪资=高薪,"岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.13934739463270918,0.5759413053446784,1.0629506900592813
薪资_薪资=高薪,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 行业_行业=其他",0.13934739463270918,0.5759413053446784,1.0629506900592813
"平台_平台=智联招聘, 薪资_薪资=高薪","岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.13934739463270918,0.5759413053446784,1.0629506900592813
"城市_城市=天津, 薪资_薪资=低薪, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.020907040100590475,0.6908350305498981,1.061185921477718
"城市_城市=天津, 平台_平台=智联招聘, 薪资_薪资=低薪, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.020907040100590475,0.6908350305498981,1.061185921477718
"城市_城市=天津, 薪资_薪资=低薪","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.020907040100590475,0.6908350305498981,1.061185921477718
"城市_城市=天津, 薪资_薪资=低薪",岗位层级_岗位层级=中级技术岗,0.020907040100590475,0.6908350305498981,1.061185921477718
"城市_城市=天津, 薪资_薪资=低薪, 行业_行业=其他","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.020907040100590475,0.6908350305498981,1.061185921477718
"城市_城市=天津, 平台_平台=智联招聘, 薪资_薪资=低薪",岗位层级_岗位层级=中级技术岗,0.020907040100590475,0.6908350305498981,1.061185921477718
城市_城市=其他城市,"平台_平台=智联招聘, 行业_行业=其他",0.10878810665548995,0.8674071161784942,1.0560231220962244
城市_城市=其他城市,行业_行业=其他,0.10878810665548995,0.8674071161784942,1.0560231220962244
"城市_城市=其他城市, 平台_平台=智联招聘",行业_行业=其他,0.10878810665548995,0.8674071161784942,1.0560231220962244
"城市_城市=长沙, 平台_平台=智联招聘, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.2709532673413789,0.6867676925480394,1.054938117538146
"城市_城市=长沙, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.2709532673413789,0.6867676925480394,1.054938117538146
"城市_城市=长沙, 行业_行业=其他","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.2709532673413789,0.6867676925480394,1.054938117538146
"城市_城市=湘潭, 岗位层级_岗位层级=中级技术岗","平台_平台=智联招聘, 行业_行业=其他",0.030460669863537185,0.863986013986014,1.0518581078244604
"城市_城市=湘潭, 岗位层级_岗位层级=中级技术岗",行业_行业=其他,0.030460669863537185,0.863986013986014,1.0518581078244604
"城市_城市=湘潭, 岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",行业_行业=其他,0.030460669863537185,0.863986013986014,1.0518581078244604
"岗位层级_岗位层级=初级基础岗, 薪资_薪资=低薪",行业_行业=其他,0.07959714500560891,0.8621978902390173,1.0496811600143974
"岗位层级_岗位层级=初级基础岗, 薪资_薪资=低薪","平台_平台=智联招聘, 行业_行业=其他",0.07959714500560891,0.8621978902390173,1.0496811600143974
"岗位层级_岗位层级=初级基础岗, 平台_平台=智联招聘, 薪资_薪资=低薪",行业_行业=其他,0.07959714500560891,0.8621978902390173,1.0496811600143974
"城市_城市=株洲, 平台_平台=智联招聘","岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.049740511088374156,0.5656806392822095,1.044013722055151
城市_城市=株洲,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 行业_行业=其他",0.049740511088374156,0.5656806392822095,1.044013722055151
城市_城市=株洲,"岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.049740511088374156,0.5656806392822095,1.044013722055151
"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",城市_城市=长沙,0.35082161215961344,0.5388941488354478,1.0435317542175204
岗位层级_岗位层级=中级技术岗,城市_城市=长沙,0.35082161215961344,0.5388941488354478,1.0435317542175204
岗位层级_岗位层级=中级技术岗,"城市_城市=长沙, 平台_平台=智联招聘",0.35082161215961344,0.5388941488354478,1.0435317542175204
"城市_城市=长沙, 平台_平台=智联招聘",岗位层级_岗位层级=中级技术岗,0.35082161215961344,0.6793421178267927,1.0435317542175202
城市_城市=长沙,岗位层级_岗位层级=中级技术岗,0.35082161215961344,0.6793421178267927,1.0435317542175202
城市_城市=长沙,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.35082161215961344,0.6793421178267927,1.0435317542175202
城市_城市=衡阳,"平台_平台=智联招聘, 行业_行业=其他",0.035169684791854144,0.8564995496847794,1.0427437262873542
城市_城市=衡阳,行业_行业=其他,0.035169684791854144,0.8564995496847794,1.0427437262873542
"城市_城市=衡阳, 平台_平台=智联招聘",行业_行业=其他,0.035169684791854144,0.8564995496847794,1.0427437262873542
"城市_城市=长沙, 平台_平台=智联招聘, 行业_行业=制造业",岗位层级_岗位层级=中级技术岗,0.02885812551620419,0.6781575898030128,1.0417122106118197
"城市_城市=长沙, 行业_行业=制造业",岗位层级_岗位层级=中级技术岗,0.02885812551620419,0.6781575898030128,1.0417122106118197
"城市_城市=长沙, 行业_行业=制造业","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.02885812551620419,0.6781575898030128,1.0417122106118197
"平台_平台=智联招聘, 薪资_薪资=高薪, 行业_行业=其他",城市_城市=长沙,0.10329014681771674,0.537597844219171,1.0410215487659547
"薪资_薪资=高薪, 行业_行业=其他",城市_城市=长沙,0.10329014681771674,0.537597844219171,1.0410215487659547
"薪资_薪资=高薪, 行业_行业=其他","城市_城市=长沙, 平台_平台=智联招聘",0.10329014681771674,0.537597844219171,1.0410215487659547
"岗位层级_岗位层级=资深专业岗, 行业_行业=其他","城市_城市=长沙, 平台_平台=智联招聘",0.06788624400586778,0.5363786890036037,1.0386607378654955
"岗位层级_岗位层级=资深专业岗, 行业_行业=其他",城市_城市=长沙,0.06788624400586778,0.5363786890036037,1.0386607378654955
"岗位层级_岗位层级=资深专业岗, 平台_平台=智联招聘, 行业_行业=其他",城市_城市=长沙,0.06788624400586778,0.5363786890036037,1.0386607378654955
"平台_平台=智联招聘, 薪资_薪资=低薪","岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.15087338666929648,0.5618085838879963,1.0368675008776935
薪资_薪资=低薪,"岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.15087338666929648,0.5618085838879963,1.0368675008776935
薪资_薪资=低薪,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 行业_行业=其他",0.15087338666929648,0.5618085838879963,1.0368675008776935
"城市_城市=长沙, 平台_平台=智联招聘, 薪资_薪资=高薪","岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.07724263754145043,0.5601644913284464,1.0338331824419824
"城市_城市=长沙, 薪资_薪资=高薪","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 行业_行业=其他",0.07724263754145043,0.5601644913284464,1.0338331824419824
"城市_城市=长沙, 薪资_薪资=高薪","岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.07724263754145043,0.5601644913284464,1.0338331824419824
"城市_城市=株洲, 岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",行业_行业=其他,0.049740511088374156,0.8476890756302521,1.0320174316274715
"城市_城市=株洲, 岗位层级_岗位层级=中级技术岗","平台_平台=智联招聘, 行业_行业=其他",0.049740511088374156,0.8476890756302521,1.0320174316274715
"城市_城市=株洲, 岗位层级_岗位层级=中级技术岗",行业_行业=其他,0.049740511088374156,0.8476890756302521,1.0320174316274715
"城市_城市=岳阳, 岗位层级_岗位层级=中级技术岗","平台_平台=智联招聘, 行业_行业=其他",0.02522158257417931,0.8468543046357616,1.0310011412888345
"城市_城市=岳阳, 岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",行业_行业=其他,0.02522158257417931,0.8468543046357616,1.0310011412888345
"城市_城市=岳阳, 岗位层级_岗位层级=中级技术岗",行业_行业=其他,0.02522158257417931,0.8468543046357616,1.0310011412888345
"城市_城市=株洲, 平台_平台=智联招聘, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.049740511088374156,0.6703771390596445,1.0297607251970728
"城市_城市=株洲, 行业_行业=其他","岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.049740511088374156,0.6703771390596445,1.0297607251970728
"城市_城市=株洲, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.049740511088374156,0.6703771390596445,1.0297607251970728
城市_城市=湘潭,行业_行业=其他,0.04752160353052847,0.8453947368421053,1.0292241932910378
城市_城市=湘潭,"平台_平台=智联招聘, 行业_行业=其他",0.04752160353052847,0.8453947368421053,1.0292241932910378
"城市_城市=湘潭, 平台_平台=智联招聘",行业_行业=其他,0.04752160353052847,0.8453947368421053,1.0292241932910378
"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 薪资_薪资=中薪",行业_行业=其他,0.16910541043626187,0.8452248921749845,1.0290174162283425
"岗位层级_岗位层级=中级技术岗, 薪资_薪资=中薪","平台_平台=智联招聘, 行业_行业=其他",0.16910541043626187,0.8452248921749845,1.0290174162283425
"岗位层级_岗位层级=中级技术岗, 薪资_薪资=中薪",行业_行业=其他,0.16910541043626187,0.8452248921749845,1.0290174162283425
行业_行业=制造业,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.04386040606008309,0.6689227298364355,1.0275266193346237
"平台_平台=智联招聘, 行业_行业=制造业",岗位层级_岗位层级=中级技术岗,0.04386040606008309,0.6689227298364355,1.0275266193346237
行业_行业=制造业,岗位层级_岗位层级=中级技术岗,0.04386040606008309,0.6689227298364355,1.0275266193346237
城市_城市=株洲,行业_行业=其他,0.07419780328151773,0.8438244777793356,1.0273124844209611
城市_城市=株洲,"平台_平台=智联招聘, 行业_行业=其他",0.07419780328151773,0.8438244777793356,1.0273124844209611
"城市_城市=株洲, 平台_平台=智联招聘",行业_行业=其他,0.07419780328151773,0.8438244777793356,1.0273124844209611
城市_城市=株洲,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.05867777764080818,0.6673209028459275,1.0250660662708668
"城市_城市=株洲, 平台_平台=智联招聘",岗位层级_岗位层级=中级技术岗,0.05867777764080818,0.6673209028459275,1.0250660662708668
城市_城市=株洲,岗位层级_岗位层级=中级技术岗,0.05867777764080818,0.6673209028459275,1.0250660662708668
"城市_城市=其他城市, 薪资_薪资=高薪",行业_行业=其他,0.02197951208688256,0.8370892018779343,1.0191126357536906
"城市_城市=其他城市, 平台_平台=智联招聘, 薪资_薪资=高薪",行业_行业=其他,0.02197951208688256,0.8370892018779343,1.0191126357536906
"城市_城市=其他城市, 薪资_薪资=高薪","平台_平台=智联招聘, 行业_行业=其他",0.02197951208688256,0.8370892018779343,1.0191126357536906
"城市_城市=岳阳, 平台_平台=智联招聘",行业_行业=其他,0.04516709606636999,0.8363387354485277,1.0181989818453598
城市_城市=岳阳,"平台_平台=智联招聘, 行业_行业=其他",0.04516709606636999,0.8363387354485277,1.0181989818453598
城市_城市=岳阳,行业_行业=其他,0.04516709606636999,0.8363387354485277,1.0181989818453598
行业_行业=其他,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",0.5418325710974964,0.6596530195701765,1.013287494803111
"平台_平台=智联招聘, 行业_行业=其他",岗位层级_岗位层级=中级技术岗,0.5418325710974964,0.6596530195701765,1.013287494803111
岗位层级_岗位层级=中级技术岗,"平台_平台=智联招聘, 行业_行业=其他",0.5418325710974964,0.8323044877864041,1.013287494803111
"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘",行业_行业=其他,0.5418325710974964,0.8323044877864041,1.013287494803111
岗位层级_岗位层级=中级技术岗,行业_行业=其他,0.5418325710974964,0.8323044877864041,1.013287494803111
行业_行业=其他,岗位层级_岗位层级=中级技术岗,0.5418325710974964,0.6596530195701765,1.013287494803111
"城市_城市=其他城市, 薪资_薪资=中薪","平台_平台=智联招聘, 行业_行业=其他",0.03217415958876246,0.8290978398983481,1.009383567511014
"城市_城市=其他城市, 薪资_薪资=中薪",行业_行业=其他,0.03217415958876246,0.8290978398983481,1.009383567511014
"城市_城市=其他城市, 平台_平台=智联招聘, 薪资_薪资=中薪",行业_行业=其他,0.03217415958876246,0.8290978398983481,1.009383567511014
"城市_城市=长沙, 岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 薪资_薪资=低薪",行业_行业=其他,0.0640894466291096,0.8289221938775511,1.009169727601465
"城市_城市=长沙, 岗位层级_岗位层级=中级技术岗, 薪资_薪资=低薪",行业_行业=其他,0.0640894466291096,0.8289221938775511,1.009169727601465
"城市_城市=长沙, 岗位层级_岗位层级=中级技术岗, 薪资_薪资=低薪","平台_平台=智联招聘, 行业_行业=其他",0.0640894466291096,0.8289221938775511,1.009169727601465
"城市_城市=株洲, 薪资_薪资=中薪",行业_行业=其他,0.020216713304816263,0.825364871665828,1.0048388725297699
"城市_城市=株洲, 平台_平台=智联招聘, 薪资_薪资=中薪",行业_行业=其他,0.020216713304816263,0.825364871665828,1.0048388725297699
"城市_城市=株洲, 薪资_薪资=中薪","平台_平台=智联招聘, 行业_行业=其他",0.020216713304816263,0.825364871665828,1.0048388725297699
"平台_平台=智联招聘, 薪资_薪资=中薪",行业_行业=其他,0.23527816471690438,0.8231691537997067,1.0021657000448134
薪资_薪资=中薪,行业_行业=其他,0.23527816471690438,0.8231691537997067,1.0021657000448134
薪资_薪资=中薪,"平台_平台=智联招聘, 行业_行业=其他",0.23527816471690438,0.8231691537997067,1.0021657000448134
城市_城市=湘潭,"岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.030460669863537185,0.5418859649122807,1.0000985430142677
"城市_城市=湘潭, 平台_平台=智联招聘","岗位层级_岗位层级=中级技术岗, 行业_行业=其他",0.030460669863537185,0.5418859649122807,1.0000985430142677
城市_城市=湘潭,"岗位层级_岗位层级=中级技术岗, 平台_平台=智联招聘, 行业_行业=其他",0.030460669863537185,0.5418859649122807,1.0000985430142677
